,SM300-Efficiency_filenames,SM300-Efficiency_importance,SM300-Efficiency_original_index,SM300-Rate_filenames,SM300-Rate_importance,SM300-Rate_original_index,SM300-Lag_filenames,SM300-Lag_importance,SM300-Lag_original_index,SM300-AUC_filenames,SM300-AUC_importance,SM300-AUC_original_index,SM60-Efficiency_filenames,SM60-Efficiency_importance,SM60-Efficiency_original_index,SM60-Rate_filenames,SM60-Rate_importance,SM60-Rate_original_index,SM60-Lag_filenames,SM60-Lag_importance,SM60-Lag_original_index,SM60-AUC_filenames,SM60-AUC_importance,SM60-AUC_original_index,Ratio-Efficiency_filenames,Ratio-Efficiency_importance,Ratio-Efficiency_original_index,Ratio-Rate_filenames,Ratio-Rate_importance,Ratio-Rate_original_index,Ratio-Lag_filenames,Ratio-Lag_importance,Ratio-Lag_original_index,Ratio-AUC_filenames,Ratio-AUC_importance,Ratio-AUC_original_index
10,YNR069C,0.0261279870700761,516,YCL059C,0.0,95,YOL156W,0.2566161475339454,109,YMR018W,0.415543079392349,748,YDR459C,0.0332516621297531,560,YOR017W,0.0,505,YKL164C,0.1752170380092774,290,YEL059W,0.4955783178824056,78,YGR013W,0.0,42,YFL021W,0.0,100,YGR013W,-0.0,1212,YFL021W,-0.0,1683
11,YDR036C,0.0243380006611953,103,YFL021W,-0.0,1683,YMR164C,0.2564200245970379,1156,YIR021W,0.3848718079237743,574,YIL049W,0.0324155364399633,158,YOR017W,-0.0,515,YBR289W,0.1430729936244146,1219,YIL011W,0.483983344318607,524,YGR013W,-0.0,42,YOR017W,0.0,779,YGR013W,0.0,201,YFL021W,0.0,34
12,YLR100W,0.0236227177513178,353,YFL021W,-0.0,1683,YMR158W,0.2356252558300196,74,YLR033W,0.3819268432440185,782,YPR194C,0.0314401968126443,1036,YOR017W,0.0,515,YGL233W,0.1256191836363724,1210,YHR170W,0.4628502279967286,39,YGR013W,0.0,42,YFL021W,-0.0,34,YGR013W,0.0,221,YFL021W,-0.0,1566
13,YMR293C,0.0235513162385417,314,YFL021W,0.0,1683,YJR074W,0.2228671614147362,321,YML132W,0.3669613231112467,881,YNL104C,0.03092752519899,107,YOR017W,0.0,516,YNL176C,0.1064277146648893,746,YLR018C,0.4535339552375247,411,YGR013W,-0.0,177,YFL021W,0.0,34,YGR013W,-0.0,221,YFL021W,-0.0,1566
14,YGR055W,0.0228143154559697,21,YFL021W,0.0,1683,YGR193C,0.2176441900369877,270,YOL166C,0.3588680251581373,364,YIL011W,0.0297323765962298,524,YOR017W,-0.0,516,YLR206W,0.087632031855346,1247,YPL053C,0.4429398533639412,104,YGR013W,0.0,177,YFL021W,0.0,34,YGR013W,0.0,554,YFL021W,0.0,1566
15,YFR016C,0.0222055648856587,2668,YFL021W,0.0,1684,YMR280C,0.2103265294004223,1742,YPL052W,0.3541579425977426,816,YEL059W,0.0261645017129477,78,YOR017W,0.0,562,YLR114C,0.0831669898561796,1903,YLL015W,0.4323951009870305,929,YGR013W,-0.0,177,YFL021W,-0.0,68,YGR013W,-0.0,554,YFL021W,-0.0,59
16,YKL207W,0.0218077677737167,91,YFL021W,-0.0,1684,YHR201C,0.2050502776157458,713,YCR106W,0.3481705649444339,1210,YJL094C,0.0259071508476562,1037,YOR017W,0.0,562,YFL039C,0.0757662812734067,164,YNL176C,0.4288490006497562,608,YGR013W,-0.0,192,YFL021W,0.0,68,YGR013W,-0.0,618,YFL021W,0.0,59
17,YML085C,0.0201605755149128,116,YFL021W,0.0,1611,YOL166C,0.2022179418017525,107,YGL212W,0.3353764916421746,386,YJR162C,0.0258621797366943,75,YOR017W,0.0,374,YBR289W,0.0737056321973266,1139,YPL190C,0.4038487904803022,189,YGR013W,0.0,192,YFL021W,0.0,68,YGR013W,0.0,618,YFL021W,-0.0,59
18,YOL086C,0.0196033237069355,213,YFL021W,-0.0,1684,YDR543C,0.1942086290728229,39,YIR040C,0.3158582136338567,39,YFR036W,0.0247829862750772,221,YOR017W,0.0,374,YHL045W,0.0644530638899365,338,YKL216W,0.3722915320088734,95,YGR013W,0.0,192,YOR017W,-0.0,494,YGR013W,0.0,51,YOR017W,-0.0,610
19,YDL129W,0.0192299374153731,407,YFL021W,0.0,1724,YGR148C,0.1842777408887837,118,YOL155C,0.3147234986720332,2396,YCR108C,0.0245242870569502,149,YOR017W,0.0,610,YHL047C,0.053850352484898,715,YGL098W,0.370698999622403,309,YJR059W,0.0,1815,YOR017W,0.0,454,YGR013W,-0.0,51,YOR017W,-0.0,610
20,YDR003W,0.0190076043298112,23,YFL021W,-0.0,1724,YML017W,0.1828819588656061,957,YAR071W,0.3131815490521187,1179,YGL215W,0.0241122789857887,330,YOR017W,-0.0,33,YFR016C,0.0512201683103471,2886,YNL264C,0.3413391628081673,60,YJR059W,-0.0,1304,YOR017W,-0.0,454,YGR013W,0.0,26,YOR017W,0.0,494
21,YLR453C,0.0187257438069393,469,YFL021W,0.0,100,YKL201C,0.1788717335238852,3500,YMR022W,0.3013018504925739,170,YKL163W,0.0239444697063133,321,YAL035W,0.0,485,YIL011W,0.0281282857928534,451,YOL112W,0.3286164655505055,511,YJR059W,0.0,150,YOR017W,-0.0,454,YGR013W,-0.0,26,YOR017W,-0.0,494
22,YOR391C,0.0184627577498314,72,YFL021W,-0.0,100,YBL008W,0.1672337109200842,993,YPL144W,0.2788040524310635,73,YJL020C,0.0236716859192589,2795,YAL035W,-0.0,1116,YPL190C,0.0248904786655794,631,YJR162C,0.3162087577175455,75,YJR059W,0.0,1304,YAL035W,0.0,1146,YJR059W,-0.0,273,YOR017W,0.0,33
23,YLR334C,0.0180231849060631,141,YFL021W,-0.0,1683,YNL034W,0.1590291115959558,1518,YIL093C,0.2629871413023102,104,YDL129W,0.0230312257962384,407,YAL035W,0.0,1116,YNL273W,0.0135648576727633,1389,YDR327W,0.3109541198277585,86,YJR059W,-0.0,172,YAL035W,0.0,1146,YJR059W,0.0,896,YOR017W,0.0,33
24,YDL119C,0.0176379903302261,448,YOR017W,0.0,647,YDL243C,0.1568745985795042,216,YBR213W,0.2575327342020442,84,YGR217W,0.0229812489907996,2000,YAL035W,0.0,1154,YDL154W,0.0044742868034824,1141,YDL182W,0.3055497978730588,677,YJR059W,-0.0,172,YOR017W,-0.0,23,YJR059W,-0.0,896,YOR017W,0.0,103
25,YLR068W,0.0156682284266064,329,YFL021W,-0.0,1611,YDR241W,0.1417624642303024,112,YAL012W,0.2546980012081659,3,YDR037W,0.0228911556642501,424,YAL035W,-0.0,1154,YCR031C,2.598212467175116e-15,210,YKL073W,0.2961136228030185,647,YJR059W,-0.0,257,YOR017W,0.0,23,YJR059W,-0.0,1070,YOR017W,-0.0,103
26,YOR346W,0.0151437197335014,1463,YFL021W,0.0,1611,YKR032W,0.1284431440752004,40,YOR310C,0.249147998065436,1410,YPL125W,0.0223581189209414,1115,YAL035W,0.0,1190,YER182W,-0.0,185,YMR103C,0.2783496173099628,87,YJR059W,0.0,257,YOR017W,-0.0,33,YJR059W,0.0,1070,YOR017W,-0.0,127
27,YOL166C,0.0150303429624476,364,YOR017W,0.0,504,YIL147C,0.1240385752109563,654,YOR227W,0.244990279469229,1654,YNR044W,0.0216787499127442,1272,YAL035W,-0.0,1190,YER182W,0.0,186,YBR297W,0.2715292580679265,736,YJR059W,-0.0,836,YOR017W,0.0,33,YJR059W,0.0,1070,YOR017W,0.0,127
28,YFR049W,0.0146785115215641,122,YOR017W,-0.0,504,YJL020C,0.1228662704724935,2781,YKL164C,0.2241359073654438,604,YAR008W,0.0213377296489048,316,YAL035W,-0.0,1190,YER182W,-0.0,186,YKR096W,0.2700175223822049,456,YJR059W,0.0,836,YOR017W,0.0,33,YJR059W,0.0,1616,YOR017W,0.0,226
29,YFR026C,0.0146215455468997,208,YOR017W,-0.0,505,YPR072W,0.1217076858018659,749,YBL037W,0.2237749818067982,1835,YBR289W,0.021099235838534,323,YAL035W,-0.0,1193,YER182W,0.0,201,YFL021W,0.2629803432914,1683,YJR059W,-0.0,836,YOR017W,0.0,226,YJR059W,-0.0,1616,YOR017W,-0.0,226
30,YLR032W,0.0143508474497914,185,YOR017W,0.0,505,YNL278W,0.1120959960403105,1405,YNL179C,0.2150687530746979,161,YPR169W,0.0208881224604208,541,YAL035W,0.0,1193,YCL059C,-0.0,107,YCR045C,0.2545346989608216,707,YJR059W,-0.0,1070,YOR017W,-0.0,226,YJR059W,-0.0,1616,YOR017W,0.0,226
31,YGL243W,0.0142292673097791,777,YOR017W,-0.0,516,YNL138W,0.110212822916132,686,YMR164C,0.2073203927750883,1027,YLL015W,0.0206830503008078,929,YAL035W,-0.0,1193,YER182W,0.0,77,YAR030C,0.2499701806606497,36,YJR059W,0.0,1070,YOR017W,0.0,226,YJR059W,-0.0,1646,YOR017W,-0.0,448
32,YEL006W,0.0140819658694859,84,YOR017W,0.0,516,YPL133C,0.101289368164661,268,YLR431C,0.2041913162130249,239,YMR016C,0.0205358719898893,269,YOR017W,-0.0,23,YER182W,-0.0,185,YKR062W,0.2416401104507509,17,YJR059W,0.0,1070,YOR017W,-0.0,448,YJR059W,0.0,1646,YOR017W,0.0,448
33,YHR215W,0.0140290399564176,1169,YOR017W,-0.0,562,YBR228W,0.1001270107651752,134,YKL095W,0.1938570872390874,539,YFL025C,0.0203761096097014,269,YOR017W,0.0,23,YFL021W,0.0,815,YLR111W,0.234810162106788,106,YJR059W,0.0,1089,YOR017W,0.0,448,YJR059W,-0.0,1683,YOR017W,-0.0,454
34,YOR310C,0.0139408114500108,1410,YOR017W,0.0,562,YML067C,0.0863628005889421,78,YFR004W,0.1864891731622201,506,YOL141W,0.0198825899848033,689,YOR017W,0.0,33,YFL021W,0.0,125,YJR066W,0.2305913929731318,2957,YJR059W,-0.0,1089,YOR017W,-0.0,451,YJR059W,0.0,1683,YOR017W,-0.0,454
35,YDR068W,0.0135545382601784,922,YOR017W,-0.0,562,YHL020C,0.0842538961615778,909,YNL034W,0.1791472467010959,841,YPL263C,0.0190230717504954,398,YOR017W,0.0,33,YFL021W,0.0,125,YMR246W,0.222913598236425,1278,YJR059W,0.0,1229,YOR017W,0.0,451,YJR059W,-0.0,1683,YOR017W,0.0,454
36,YEL049W,0.0131449862288912,80,YOR017W,-0.0,610,YOL122C,0.0828800990723603,233,YEL010W,0.1787667253174702,38,YNL280C,0.0187966435448274,711,YOR017W,-0.0,562,YFL021W,-0.0,131,YGL013C,0.2172500923203096,110,YJR059W,-0.0,1229,YOR017W,0.0,451,YGR013W,-0.0,26,YOR017W,-0.0,494
37,YAR071W,0.01299616929225,1179,YOR017W,0.0,610,YER016W,0.0695545419178981,449,YAL065C,0.1743906068634857,235,YPR042C,0.0174540609326819,1633,YOR017W,-0.0,610,YFL021W,0.0,131,YDR459C,0.204247824176075,560,YJR059W,0.0,1229,YFL021W,-0.0,100,YGR013W,0.0,1212,YFL021W,0.0,59
38,YAR075W,0.0123999890171013,407,YOR017W,0.0,610,YKL121W,0.0682079322859411,432,YGL245W,0.1644799272741124,962,YDR419W,0.0170903270201283,1038,YAL035W,0.0,485,YFL021W,-0.0,134,YMR292W,0.1938059693526085,136,YGR013W,0.0,192,YFL021W,-0.0,100,YGR013W,0.0,1212,YFL021W,-0.0,1683
39,YKR013W,0.0123596943146057,471,YOR017W,-0.0,647,YML029W,0.0663298446325179,1187,YLL024C,0.1625805667703266,197,YDL189W,0.016387016517442,288,YFL021W,-0.0,97,YFL021W,0.0,134,YIL093C,0.1852484715600303,104,YGR013W,0.0,192,YAL035W,0.0,1118,YJR059W,-0.0,272,YER182W,0.0,377
40,YJR023C,0.0117545380312402,144,YOR017W,0.0,647,YDR013W,0.0623300219275225,199,YFL021W,0.1605548498471359,1683,YHL020C,0.0154348327140865,908,YFL021W,-0.0,104,YFL021W,-0.0,815,YPL158C,0.1827132009780327,2266,YGR013W,-0.0,240,YER182W,0.0,47,YAL035W,-0.0,1195,YER182W,0.0,185
41,YGL164C,0.0114129416426947,1049,YFL021W,-0.0,100,YNL325C,0.0605913841798488,1427,YFR049W,0.1285937139712202,102,YDL107W,0.0153465882546218,385,YFL021W,0.0,104,YFL021W,0.0,815,YGR186W,0.1799577456630894,246,YAL035W,-0.0,1127,YFL021W,-0.0,852,YAL035W,-0.0,541,YER182W,0.0,17
42,YPL112C,0.0110890373912078,280,YFL021W,-0.0,100,YLR206W,0.0596989723505009,1925,YLL008W,0.1232403744890792,627,YDR062W,0.0152096721978137,443,YFL021W,0.0,108,YER182W,0.0,185,YKL120W,0.1761414732260663,170,YAL035W,-0.0,435,YFL021W,0.0,852,YAL035W,0.0,541,YER182W,-0.0,17
43,YLR114C,0.0109736969005093,1931,YFL021W,0.0,104,YLR362W,0.0596580690135468,758,YPL277C,0.0910628902611262,557,YNL030W,0.0151745458853743,245,YFL021W,-0.0,108,YFL021W,0.0,818,YAL020C,0.1739358068021998,675,YAL035W,0.0,908,YFL021W,0.0,852,YAL035W,0.0,1154,YER182W,-0.0,47
44,YLL058W,0.0107995368591784,170,YFL021W,0.0,104,YBR276C,0.0582822301231408,493,YNR044W,0.0854701558294576,1226,YNR052C,0.0148453352673783,254,YFL021W,-0.0,108,YFL021W,-0.0,818,YPR042C,0.1677962593705367,1633,YAL035W,0.0,908,YER182W,-0.0,17,YAL035W,-0.0,1154,YER182W,0.0,47
45,YMR325W,0.0106388046707914,47,YER182W,-0.0,374,YJL069C,0.0543590313868066,842,YBR156C,0.0811756020872303,835,YEL074W,0.0148386245969467,68,YFL021W,0.0,108,YFL021W,-0.0,852,YHR091C,0.167495410165183,911,YAL035W,-0.0,908,YER182W,0.0,17,YAL035W,0.0,1193,YER182W,0.0,159
46,YKL095W,0.0106151928537806,727,YER182W,-0.0,72,YCL035C,0.0541566731179514,262,YNL007C,0.0733299459181569,318,YGR134W,0.0147340770977749,418,YFL021W,0.0,108,YFL021W,0.0,852,YNL041C,0.1657533990285013,735,YAL035W,0.0,1127,YER182W,0.0,17,YAL035W,-0.0,1193,YER182W,-0.0,159
47,YNL190W,0.0105442784561205,452,YER182W,-0.0,77,YGR062C,0.0505757063502584,431,YNR044W,0.0690582869315469,1272,YGL261C,0.014449861493495,156,YFL021W,-0.0,112,YFL021W,0.0,852,YOR346W,0.164741576291569,1463,YAL035W,0.0,1127,YER182W,-0.0,47,YAL035W,-0.0,1193,YER182W,-0.0,159
48,YJR115W,0.0104246013060468,109,YER182W,0.0,77,YNL301C,0.0460194581329388,132,YNL004W,0.0570215670216201,151,YMR180C,0.0135076232624074,160,YFL021W,0.0,112,YER182W,-0.0,77,YIL082W,0.1546991784259528,426,YAL035W,-0.0,1127,YER182W,0.0,159,YAL035W,0.0,1195,YER182W,-0.0,185
49,YPL277C,0.0102158618859674,202,YER182W,-0.0,77,YML093W,0.044984110458213,1197,YDR069C,0.0501487040887579,606,YOL155C,0.0133129136868405,2396,YFL021W,-0.0,112,YER182W,-0.0,77,YHR098C,0.1539497355796805,1670,YAL035W,-0.0,1140,YFL021W,0.0,100,YGR013W,0.0,1212,YFL021W,0.0,1683
