,SM300-Efficiency_filenames,SM300-Efficiency_importance,SM300-Efficiency_original_index,SM300-Rate_filenames,SM300-Rate_importance,SM300-Rate_original_index,SM300-Lag_filenames,SM300-Lag_importance,SM300-Lag_original_index,SM300-AUC_filenames,SM300-AUC_importance,SM300-AUC_original_index,SM60-Efficiency_filenames,SM60-Efficiency_importance,SM60-Efficiency_original_index,SM60-Rate_filenames,SM60-Rate_importance,SM60-Rate_original_index,SM60-Lag_filenames,SM60-Lag_importance,SM60-Lag_original_index,SM60-AUC_filenames,SM60-AUC_importance,SM60-AUC_original_index,Ratio-Efficiency_filenames,Ratio-Efficiency_importance,Ratio-Efficiency_original_index,Ratio-Rate_filenames,Ratio-Rate_importance,Ratio-Rate_original_index,Ratio-Lag_filenames,Ratio-Lag_importance,Ratio-Lag_original_index,Ratio-AUC_filenames,Ratio-AUC_importance,Ratio-AUC_original_index
10,YLR345W,0.0012032788418333,233,YJL216C,0.0012143108602249,283,YFR009W,0.0008242259378018,384,YHR198C,0.0011171287147504,704,YLR313C,0.0009667183383831,224,YDR353W,0.0008770641703359,20,YMR266W,0.0016724254452344,1583,YLR427W,0.0007346624976386,45,YDR119W,0.0011023502320164,611,YDR105C,0.0012739143001337,300,YLR377C,0.001290579953964,77,YGL176C,0.000736034967196,345
11,YLR153C,0.0011554600719531,332,YMR290C,0.0011903105159943,362,YAL046C,0.0007915681938962,34,YGR130C,0.0010900824244968,207,YFR033C,0.0009491640963883,188,YGR192C,0.0008697123452194,539,YPL053C,0.0015313295593885,351,YDL163W,0.0007292768591236,55,YOL128C,0.0010886108800777,124,YJR130C,0.0012509488603379,675,YDL223C,0.001185071414006,728,YDR412W,0.0007324094734439,252
12,YIL163C,0.0011398166441701,216,YBR008C,0.0011835083360615,1093,YDL039C,0.0007880476884199,116,YGL181W,0.0010765584030245,41,YJL207C,0.0009436220148526,566,YIR023W,0.0008465795793423,517,YIR042C,0.0015309610330029,50,YIL024C,0.0007257017809929,190,YGL229C,0.0010826007063101,342,YDR413C,0.001250088204567,305,YCR014C,0.0011711155730836,479,YGL174W,0.0007301770813759,117
13,YDR488C,0.0011268593158057,1052,YJL074C,0.0011072673963406,1606,YLR095C,0.0007754130039196,459,YBR204C,0.0010495309629802,62,YDR412W,0.0009303169089616,252,YJR098C,0.0008456981742979,1283,YLR278C,0.0015273093731915,2666,YIL025C,0.0006847351893759,144,YNL318C,0.0010705321287677,276,YOL028C,0.0012080023955636,378,YDL113C,0.0011457807930212,583,YBL025W,0.0007192981216268,145
14,YJL217W,0.0010246577833349,530,YNL088W,0.0011006685838433,491,YBL044W,0.0007530540325671,156,YGR024C,0.0010456827381657,359,YDR400W,0.0009034712800566,936,YKL184W,0.0008401341581095,672,YAL065C,0.001519404936043,277,YLR051C,0.000682193349381,89,YDR386W,0.0010640432152338,728,YOR140W,0.0012054179981142,143,YNL243W,0.0011439480819636,1037,YIL073C,0.000710784875946,1096
15,YMR163C,0.0010234417858698,161,YLR460C,0.001060333802204,632,YOR151C,0.0007491396059241,2441,YLL055W,0.0010408402375498,343,YLR084C,0.0008958881466391,229,YNR069C,0.0008383937780757,1,YJL162C,0.0015186248007516,266,YDR490C,0.0006732600603186,1373,YMR253C,0.0010556079836246,593,YIL073C,0.0011993719972687,1247,YCL014W,0.0011386532654027,524,YOR175C,0.0006836057591626,382
16,YGR244C,0.0010064961301385,24,YER107C,0.0010424224147031,331,YGL084C,0.0007476036054035,425,YPL242C,0.0010132074801576,1694,YGR114C,0.0008834643254788,159,YGR192C,0.0008099446579783,539,YOR255W,0.0014965852695328,590,YOR141C,0.0006521155396009,13,YOL120C,0.0010412178473796,355,YOR109W,0.001196698875414,1648,YPL066W,0.0011217881107557,536,YGR058W,0.0006404533757899,116
17,YJR031C,0.0009826493172769,1307,YIL009W,0.0010342076549463,97,YPR158W,0.0007086626108571,175,YBR282W,0.0009993393492006,277,YOR018W,0.0008789628366824,1234,YGR159C,0.0007933649784637,108,YOR330C,0.0014771129190896,1868,YOR136W,0.0006462338430595,403,YKR096W,0.0009577228996148,919,YDR412W,0.0011816535603931,336,YDR150W,0.0010775675311094,2597,YFL057C,0.0006338074131145,173
18,YDR388W,0.0009731830274429,1060,YJR098C,0.0010049768944559,187,YNL117W,0.0007076154310613,829,YGR094W,0.0009922347983612,432,YER021W,0.0008363252233494,524,YLR138W,0.0007915074288253,1861,YHR199C,0.0014547829015796,155,YDR490C,0.00064215385857,1373,YDR220C,0.0009423239235799,105,YLR313C,0.0011700753132239,247,YDL224C,0.0010741649186364,302,YBR108W,0.0006141887925721,1334
19,YCR006C,0.0009707631340481,26,YBL004W,0.0010028519541641,420,YKL081W,0.0006878839630396,561,YOL051W,0.0009736245806462,1434,YMR179W,0.0008243104143373,773,YMR141C,0.0007884911697282,101,YBL079W,0.001440700596911,1239,YKL194C,0.0006318043687452,452,YIL156W,0.000933305314664,161,YOR283W,0.0011453901326515,245,YGR078C,0.0010498797639047,148,YOL017W,0.0006036736580768,1285
20,YIL117C,0.0009594489398481,49,YHR004C,0.0009749762333338,465,YML092C,0.0006829245582854,368,YKL150W,0.000967508665826,57,YJL099W,0.0008188685558938,765,YIL133C,0.0007805613278151,142,YER056C,0.0014361702968981,587,YGR283C,0.0006288771233296,290,YHL037C,0.0009220876808593,162,YER010C,0.0011195629694192,20,YGR259C,0.0010297469169332,20,YMR210W,0.0006025517681765,629
21,YKL150W,0.0008932655804857,57,YFL054C,0.0009747070518248,1090,YGL090W,0.0006760577255708,311,YBR094W,0.0009655476935194,508,YER128W,0.0008004655961773,35,YBR295W,0.0007744217184422,553,YER099C,0.0014254789411727,167,YDR379W,0.0006250899915924,551,YNL313C,0.0009065337770405,1515,YBR095C,0.0011161378900753,48,YBL081W,0.0010156880459608,598,YJR115W,0.0005925662604336,109
22,YNL293W,0.0008846717907719,313,YMR129W,0.0009691392357322,1199,YLR339C,0.0006747555515246,155,YDR001C,0.0009631260887527,446,YNL286W,0.000797093129754,36,YDR236C,0.0007494659064212,253,YBR060C,0.0014225689370922,377,YIL072W,0.0006127916434865,128,YOR051C,0.000879305749605,803,YLL018C,0.0011103647842182,269,YBL068W,0.0009867261482065,131,YDR196C,0.0005921766253157,41
23,YMR081C,0.0008775836321677,195,YOR288C,0.0009379259836785,237,YGL007W,0.0006669054341834,17,YHR198C,0.0009541489813751,704,YJL196C,0.0007917243857366,409,YPR112C,0.0007433847477093,140,YPR097W,0.0013991892415992,1664,YBL049W,0.000595886568598,92,YHR061C,0.0008732657884529,327,YLR269C,0.0010398464769953,89,YGR125W,0.0009844461348299,1559,YFR053C,0.0005864059857484,53
24,YML025C,0.0008721713408039,56,YLR153C,0.0009369359680241,4,YBR126C,0.0006621719379797,215,YLR379W,0.000933512348919,2,YDR087C,0.000786916143127,305,YDR371W,0.0007339108887573,422,YIL006W,0.0013964335963785,40,YPR067W,0.0005941732650294,302,YLR085C,0.0008609043405593,32,YPR024W,0.0010234852383264,474,YGR044C,0.0009818599240828,32,YER140W,0.0005806005045225,64
25,YOR352W,0.000870699901188,347,YOR162C,0.0009327735423439,1434,YLR094C,0.0006449362553002,505,YBR068C,0.0009132332888243,701,YMR021C,0.0007592224980632,203,YDR209C,0.0007220197515825,43,YOR034C,0.0013947478533928,915,YER095W,0.0005837405858289,1,YLR115W,0.0008485115737771,207,YJL144W,0.0010215483703558,79,YMR028W,0.000977398649431,1100,YNL174W,0.0005737853283486,192
26,YBR195C,0.0008569305935499,389,YJR030C,0.0009315843104611,120,YKR091W,0.0006428484791292,137,YKR067W,0.0009126996879266,876,YLL004W,0.0007568710104275,376,YMR310C,0.00070874527843,942,YNL257C,0.0013826121375486,1407,YGR127W,0.0005807765995299,146,YDR413C,0.0008430023425144,305,YPL018W,0.0009984903651937,487,YOL004W,0.0009621224604781,921,YOL015W,0.0005690536299898,254
27,YGL140C,0.0008470449384673,965,YER028C,0.0009140081281,12,YOL052C,0.0006389349462894,719,YPL024W,0.0009000377449432,206,YIR019C,0.0007475113589741,4665,YDL223C,0.0007037877375912,1138,YDL013W,0.0013737961166801,491,YPL267W,0.0005805329490676,203,YLR176C,0.0008405382607589,1334,YJL189W,0.0009865439165181,189,YDR129C,0.0009565420681289,1196,YJL144W,0.0005677590244304,8
28,YLR339C,0.0008441392656165,155,YIL076W,0.0009074576275375,394,YOR270C,0.000637435230069,827,YHR024C,0.0008878475243097,488,YIL133C,0.0007446719561538,452,YHR207C,0.0006884448557708,1038,YBR280C,0.0013579696180245,478,YFR003C,0.0005785307590835,81,YEL057C,0.0008372533399735,73,YLR247C,0.000964805790336,52,YHR016C,0.0009537047811358,148,YOL025W,0.0005672936327363,129
29,YEL061C,0.0008373334728962,284,YIL009W,0.0008884490925773,34,YNL197C,0.0006347303441943,766,YGL251C,0.0008615828922693,146,YNL208W,0.0007399913996222,48,YLR398C,0.0006864538538926,1691,YHR006W,0.0013463833850561,460,YCL011C,0.0005784554835415,342,YLR115W,0.0008369126412255,236,YDR415C,0.0009397256890268,625,YER001W,0.0009350412688946,431,YKR099W,0.0005633762901887,1027
30,YOL089C,0.0008232577592232,2088,YBL016W,0.0008831379692314,44,YGR004W,0.0006255187336312,26,YLR246W,0.0008496958883808,515,YAL001C,0.0007370437681108,1561,YOL134C,0.000684393781224,267,YDR436W,0.0013209261676211,802,YMR016C,0.0005616706245916,269,YIL157C,0.0008312108127503,79,YHL019C,0.0009324463348647,233,YDL098C,0.000931122094873,537,YNR067C,0.0005467246091426,1284
31,YFR017C,0.0008203340701392,59,YOR296W,0.0008691445174012,661,YDR051C,0.000603791283824,54,YPR110C,0.0008470490370806,179,YDL164C,0.0007353733573751,167,YHL037C,0.0006803202425334,140,YBR141C,0.0012985576472526,173,YCR035C,0.0005611966377532,244,YGR031W,0.0008287270240898,47,YLR289W,0.0009121836288362,87,YER106W,0.0009299092159677,444,YOR051C,0.0005460639077127,447
32,YER027C,0.0008124220492951,548,YGR196C,0.0008582125860269,1607,YDR237W,0.0005980875518886,35,YGL049C,0.0008451590782066,629,YCR019W,0.0007335929274826,826,YJL129C,0.0006769894021572,1557,YDL167C,0.0012887850963475,408,YMR227C,0.0005559940951433,86,YNL215W,0.0008177275260568,300,YBR011C,0.0009017484444507,383,YGR259C,0.0009295189507752,20,YKR023W,0.0005421486959208,924
33,YJL217W,0.000800766306555,154,YOR111W,0.0008470943731531,164,YHR117W,0.0005919238508812,51,YOR101W,0.0008376209376711,721,YJL197W,0.0007295949920745,1709,YFR046C,0.0006754770062103,276,YLR107W,0.001287529501782,412,YDL009C,0.0005550221758157,107,YGR142W,0.0008176290135813,60,YHR064C,0.0008912011625015,317,YKL145W,0.0009046043363898,296,YKL052C,0.0005404131980237,27
34,YPR071W,0.0007963600802497,0,YNR033W,0.0008430600153928,1157,YHR111W,0.0005919093596685,242,YLR020C,0.0008190445615962,198,YJL091C,0.000728471990574,651,YNL279W,0.0006675654388644,44,YDL102W,0.0012755692734867,1269,YLR055C,0.0005516254951932,403,YDR009W,0.0008157071246765,751,YOL128C,0.0008823683784926,393,YPL274W,0.0008988780760446,8,YGL098W,0.0005371145904458,24
35,YKR083C,0.0007928019380375,71,YLR255C,0.0008381557451443,52,YPR193C,0.0005571332580155,245,YJL214W,0.0008159825579463,1071,YIL025C,0.0007182985648639,166,YKL161C,0.0006573171057108,160,YKL112W,0.0012650640909861,1410,YOR249C,0.0005271183793277,1297,YPL235W,0.0008146942404353,875,YLR296W,0.0008658470004198,219,YOL046C,0.0008935857851988,98,YOL022C,0.0005329512737392,701
36,YCL027W,0.0007899596862562,170,YNL215W,0.0008361170275079,170,YPR181C,0.0005488962222019,65,YDR293C,0.0008078758804506,1217,YOR011W,0.0007141902230814,2044,YER103W,0.0006474061990023,494,YBL064C,0.0012511399479058,188,YKL162C,0.0005261092844272,175,YJL109C,0.0008016688962218,1151,YLR104W,0.0008630868734697,96,YOL164W,0.0008930188387253,620,YMR247C,0.0005313982780202,2201
37,YKL071W,0.0007864178903958,675,YJR042W,0.0008324782598253,938,YFR028C,0.000532501333064,434,YKL225W,0.0008037076620157,321,YGR295C,0.0007069194471896,615,YLR290C,0.0006388234016607,311,YKL168C,0.0012450501288795,211,YKL096W,0.0005249781000798,548,YPL033C,0.0007991954774751,13,YLR305C,0.0008601711318678,1610,YOR113W,0.0008908015639853,1838,YGL176C,0.0005308046014038,363
38,YFR022W,0.0007579902393063,498,YDR345C,0.0008292664863189,100,YNL220W,0.0005314738333639,764,YEL061C,0.0007978467363462,284,YMR317W,0.0006901579442157,1013,YMR011W,0.0006379488488631,485,YOL157C,0.0012360106935665,197,YPR077C,0.0005215963489137,60,YBR285W,0.0007977325803331,44,YBR032W,0.0008594548918763,25,YOL132W,0.0008864239848171,425,YDR216W,0.0005304894112158,167
39,YLR461W,0.0007513053499176,72,YOL083W,0.0008248925351449,307,YDR133C,0.0005269344839588,89,YKR038C,0.0007943510330428,20,YFL008W,0.0006896869990352,1436,YJR156C,0.0006364731589361,372,YFR035C,0.0011978375971968,143,YGL176C,0.0005190390413736,1049,YOR140W,0.0007930693657306,173,YER008C,0.0008555347466766,1157,YPL232W,0.0008846631545321,14,YDR412W,0.0005223640191723,252
40,YAR014C,0.0007502015510869,380,YOL018C,0.0008212523788167,480,YBR076W,0.0005253336644247,16,YMR192W,0.0007784397507974,875,YMR295C,0.0006867337358843,407,YMR259C,0.0006327537881023,4202,YER034W,0.0011869919568331,152,YBR239C,0.0005150900725639,710,YOR368W,0.0007905165257,135,YOR113W,0.0008500185126196,726,YDR414C,0.0008685942149382,461,YPR023C,0.0005177919383652,260
41,YNL066W,0.0007497408167961,10,YPL262W,0.0008207951705709,674,YGR192C,0.0005207512860063,539,YBR143C,0.0007708123352781,270,YJR032W,0.0006866482619638,285,YER179W,0.0006274868628449,26,YDR292C,0.0011757926586437,138,YPL267W,0.0005136803447728,203,YLR201C,0.0007659089513438,501,YJR093C,0.0008499624092374,47,YMR091C,0.0008674659635683,399,YCR038C,0.0005166150824466,67
42,YDR475C,0.0007465164628756,333,YLR021W,0.0008201528625555,28,YLR368W,0.0005128842031133,659,YEL070W,0.0007689892022655,164,YIL075C,0.0006839241722839,1462,YOR312C,0.0006254860522873,235,YDR119W,0.0011738554867233,1,YLR130C,0.0005129918952079,594,YMR148W,0.0007650732935078,72,YDR192C,0.0008405685229959,670,YDR412W,0.0008503162210571,336,YDR315C,0.0005125938844671,399
43,YMR223W,0.0007418308812719,501,YGL142C,0.0008175791195643,725,YMR234W,0.0005108330526269,317,YBR069C,0.000765396173352,170,YOL138C,0.0006708199800869,2364,YGR249W,0.000625074655989,503,YNL271C,0.0011619121614594,3331,YKL150W,0.0005084333560902,144,YJL099W,0.0007627039534271,93,YLR025W,0.0008236381378214,275,YLR068W,0.0008481886452813,269,YHR094C,0.0005109660565876,668
44,YJL105W,0.0007401149299467,546,YGL094C,0.0008002596902266,1902,YFL025C,0.0005060558614256,177,YFR017C,0.0007640885023085,59,YER105C,0.000667380576274,1415,YJR003C,0.0006220647876176,170,YMR224C,0.0011566396320058,501,YEL036C,0.0005083577100683,1223,YLR099C,0.0007607949814335,364,YML064C,0.0008147679412551,324,YBR052C,0.000841185392802,0,YGR182C,0.0005101006241761,187
45,YDR224C,0.000737237723725,88,YDR239C,0.000796553624879,1143,YJR075W,0.0005052326058162,439,YMR163C,0.0007526363139911,161,YHR010W,0.0006609829325953,399,YNL174W,0.0006196897768485,273,YHR080C,0.001151694350671,1102,YAL017W,0.0005012030933788,323,YDR256C,0.0007534007837398,305,YDL170W,0.0008037088642869,929,YKL029C,0.0008392773638097,791,YMR109W,0.0005061007571153,2640
46,YKR093W,0.0007372356869764,974,YLR024C,0.0007903995468426,2219,YBR063C,0.0005030520266136,100,YGL093W,0.0007478054911168,1571,YKL028W,0.0006551843692774,148,YHR170W,0.0006167545485589,1541,YLR250W,0.00114970766724,309,YOR317W,0.0004980099716072,339,YDR386W,0.000753053338015,728,YBR237W,0.000798617184259,479,YBL013W,0.0008324928557115,87,YMR301C,0.0005042143635403,369
47,YNR065C,0.0007320680315964,1905,YKR095W,0.000789929973304,1551,YBR257W,0.0004986457510887,430,YHR175W,0.0007473377773279,325,YER101C,0.0006526365722525,237,YGR177C,0.0006167427133182,75,YKL183W,0.0011443711429009,420,YGL131C,0.0004942167203392,1424,YML016C,0.000737795430454,1036,YOR072W,0.0007909002264604,143,YKR095W,0.0008235644646544,1460,YGR079W,0.0005002746568275,544
48,YJL217W,0.0007265315817728,522,YOR193W,0.0007895481331222,366,YOR065W,0.0004984267630848,101,YKL168C,0.0007458700223183,33,YPL015C,0.000645689152334,303,YBL088C,0.0006151659785674,32,YDR228C,0.0011421397276109,861,YJL077C,0.0004896656501701,165,YIL090W,0.0007365367794937,116,YMR247C,0.0007589169349319,2201,YOR179C,0.0008222007089212,234,YML082W,0.0004963616953332,24
49,YGL057C,0.0007150872933088,293,YGL183C,0.0007889234502252,69,YOR251C,0.0004977517048665,306,YDL001W,0.0007422626698434,193,YDR089W,0.0006446598185279,1312,YHR119W,0.0006149425590438,466,YAR042W,0.0011402315441135,1669,YOL005C,0.0004866426080173,203,YJR079W,0.0007333564638515,212,YIL084C,0.0007573765915826,425,YJR021C,0.0008147109421882,392,YPL048W,0.0004938403838699,158
