,SM300-Efficiency_filenames,SM300-Efficiency_importance,SM300-Efficiency_original_index,SM300-Rate_filenames,SM300-Rate_importance,SM300-Rate_original_index,SM300-Lag_filenames,SM300-Lag_importance,SM300-Lag_original_index,SM300-AUC_filenames,SM300-AUC_importance,SM300-AUC_original_index,SM60-Efficiency_filenames,SM60-Efficiency_importance,SM60-Efficiency_original_index,SM60-Rate_filenames,SM60-Rate_importance,SM60-Rate_original_index,SM60-Lag_filenames,SM60-Lag_importance,SM60-Lag_original_index,SM60-AUC_filenames,SM60-AUC_importance,SM60-AUC_original_index,Ratio-Efficiency_filenames,Ratio-Efficiency_importance,Ratio-Efficiency_original_index,Ratio-Rate_filenames,Ratio-Rate_importance,Ratio-Rate_original_index,Ratio-Lag_filenames,Ratio-Lag_importance,Ratio-Lag_original_index,Ratio-AUC_filenames,Ratio-AUC_importance,Ratio-AUC_original_index
15,YKR029C,0.0217283786924011,134,YLR084C,4.101112565488648e-18,146,YMR216C,4.890602690753856e-16,38,YOR228C,0.5507669874199871,68,YLL055W,0.0244252299264374,150,YER082C,-0.0,50,YLR222C,0.115711183641561,204,YDL160C,0.0,224,YDL243C,0.0269607333546291,17,YDL160C,0.0,179,YHR074W,0.0,224,YHR164C,-0.0,271
16,YAR050W,0.0208092639576145,249,YGL105W,9.010205517013864e-19,117,YNL252C,3.024325734399644e-16,38,YNL018C,0.4887862465469988,84,YIR023W,0.0225029285839938,226,YER082C,0.0,50,YDR349C,0.0026884233741465,203,YDL160C,-0.0,575,YBR112C,0.0231604640458694,171,YDL160C,-0.0,179,YHR074W,0.0,248,YHR164C,0.0,271
17,YNR013C,0.020528626291158,196,YER082C,-0.0,93,YHR074W,0.0,149,YBR212W,0.4359559911000908,77,YDR420W,0.0203309903785594,307,YER082C,0.0,97,YIL009W,2.7697324953038176e-14,75,YDL160C,0.0,120,YFR019W,0.022743561410573,382,YDL160C,0.0,191,YHR074W,0.0,173,YHR164C,0.0,315
18,YGL259W,0.016418567704505,18,YHR074W,0.0,78,YHR074W,-0.0,50,YPR029C,0.4301196047399003,125,YHR211W,0.0179292068412575,170,YER082C,-0.0,103,YPL231W,1.6599067799284554e-14,327,YDL160C,0.0,575,YKL202W,0.0219409761058314,34,YDL160C,-0.0,191,YEL023C,-0.0,3,YHR164C,-0.0,315
19,YNR044W,0.014424042046522,669,YHR074W,-0.0,103,YER082C,-0.0,149,YBR297W,0.416231986085207,124,YAL014C,0.014660794898634,85,YER082C,0.0,103,YDR352W,1.3164777909777408e-14,5,YEL023C,0.0,3,YEL059W,0.0192409883174232,49,YDL160C,0.0,212,YHR074W,-0.0,122,YHR164C,-0.0,343
20,YDR129C,0.0125681813882088,103,YHR074W,0.0,122,YHR074W,0.0,2,YGL259W,0.4076903435096968,18,YKR092C,0.012872526109143,174,YER082C,-0.0,27,YJL020C,1.1887926540601672e-14,628,YER082C,0.0,27,YNL045W,0.0186934943583045,3,YDL160C,-0.0,212,YHR164C,-0.0,101,YHR164C,0.0,343
21,YHR146W,0.0120319243540986,303,YER082C,0.0,81,YHR074W,-0.0,2,YKL202W,0.3959461241374467,21,YKR047W,0.0126118098038685,36,YER082C,0.0,138,YMR216C,4.890602690753855e-15,38,YER082C,-0.0,27,YNR044W,0.0154161292465414,537,YDL160C,0.0,224,YHR164C,0.0,101,YDR362C,0.0,4
22,YFL062W,0.0116633767121462,46,YER082C,0.0,78,YHR074W,-0.0,38,YCR079W,0.3958027480780416,23,YJL020C,0.0108356758632043,254,YER082C,-0.0,138,YNL290W,4.678059741382713e-15,135,YDL160C,0.0,71,YJL084C,0.0149712648092364,297,YDL160C,-0.0,224,YHR164C,-0.0,168,YDR362C,-0.0,4
23,YOR182C,0.0113793681489968,64,YER082C,-0.0,78,YHR074W,0.0,38,YOL148C,0.3954402077509009,41,YDR420W,0.010757770719626,161,YER082C,0.0,149,YLR166C,4.464576856359295e-15,74,YER082C,0.0,50,YFR019W,0.0134908494591651,439,YER082C,0.0,27,YHR164C,0.0,168,YDR362C,-0.0,6
24,YNL277W,0.0112802780686945,62,YER082C,-0.0,71,YHR164C,0.0,5,YIL063C,0.3870528461491745,21,YIL125W,0.0102183832069973,104,YER082C,-0.0,149,YEL060C,4.402935755778397e-16,119,YER082C,-0.0,50,YPR042C,0.0130097918813566,402,YER082C,-0.0,27,YHR164C,-0.0,180,YDR362C,0.0,6
25,YCR106W,0.0108830579242571,80,YER082C,-0.0,81,YHR164C,-0.0,5,YOR175C,0.3570107171032212,93,YMR031C,0.0098606911203544,105,YHR074W,-0.0,2,YDL183C,4.199539267060375e-16,39,YER082C,0.0,71,YOR009W,0.0128614106754442,119,YER082C,0.0,50,YHR164C,0.0,180,YDR362C,0.0,76
26,YIL137C,0.0108694753788555,215,YER082C,-0.0,97,YHR074W,-0.0,248,YPL016W,0.337883836274816,220,YOL121C,0.0082956382074709,50,YHR074W,0.0,2,YHR164C,0.0,291,YER082C,-0.0,71,YJL020C,0.0128342630371095,625,YER082C,-0.0,50,YHR164C,0.0,212,YDR362C,-0.0,76
27,YNL018C,0.0096724747638625,84,YER082C,0.0,93,YHR074W,0.0,50,YDR129C,0.3354754511340068,103,YFL023W,0.0066913288907262,299,YHR074W,0.0,78,YHR164C,-0.0,360,YER082C,-0.0,78,YIR019C,0.0095285989950014,420,YER082C,-0.0,71,YHR164C,-0.0,212,YDR362C,0.0,85
28,YCR041W,0.0082091469549081,124,YER082C,0.0,97,YHR074W,0.0,248,YKL054C,0.3257223912478799,356,YMR027W,0.0062682118526101,60,YHR074W,-0.0,78,YHR164C,0.0,360,YER082C,0.0,78,YOL157C,0.0085831994276854,26,YER082C,0.0,71,YHR164C,-0.0,236,YDR362C,-0.0,85
29,YNR044W,0.0064509655553741,529,YHR074W,-0.0,38,YHR074W,-0.0,78,YFR055W,0.3217506299781167,188,YOR305W,0.0061358302553721,176,YHR074W,0.0,103,YHR164C,0.0,324,YER082C,0.0,81,YGL062W,0.0081549396643859,0,YER082C,-0.0,78,YHR164C,0.0,236,YDR362C,0.0,96
30,YNL097C,0.0055954421624085,20,YER082C,0.0,103,YHR074W,0.0,128,YDL233W,0.3195576081346355,174,YPR194C,0.005730355076139,155,YHR074W,-0.0,103,YHR164C,-0.0,324,YER082C,-0.0,81,YDL183C,0.0080291540728595,40,YER082C,0.0,78,YHR164C,0.0,263,YDR362C,-0.0,96
31,YNL027W,0.0043006703481203,158,YER082C,-0.0,50,YHR074W,0.0,78,YKL202W,0.3187138924233217,100,YDR406W,0.004061327664854,122,YHR074W,0.0,122,YHR074W,0.0,173,YER082C,0.0,93,YGR089W,0.0079839799172204,81,YBR259W,-0.0,68,YHR164C,-0.0,263,YHR164C,0.0,69
32,YJL216C,0.0039747990186975,323,YER082C,-0.0,103,YHR074W,0.0,103,YDR389W,0.3137151313293332,83,YGL025C,0.0031436682229061,365,YHR074W,-0.0,122,YHR074W,-0.0,212,YER082C,-0.0,93,YDL216C,0.0061639946968868,230,YBR259W,-0.0,61,YHR164C,-0.0,264,YHR074W,0.0,248
33,YGR089W,0.0034910087468821,99,YHR074W,0.0,103,YHR074W,-0.0,103,YCR106W,0.3124735681386005,80,YFR019W,0.0030861535889654,382,YHR074W,0.0,128,YHR074W,0.0,212,YER082C,0.0,97,YLR461W,0.0039332417405789,32,YBR259W,0.0,61,YHR074W,0.0,122,YHR074W,-0.0,248
34,YKL112W,0.0031942135565122,221,YER082C,0.0,138,YHR074W,-0.0,122,YNL179C,0.2922624052907142,48,YGL181W,0.001600772189833,231,YER082C,0.0,27,YHR074W,0.0,248,YER082C,-0.0,97,YBR103W,0.0029744451856065,17,YBR259W,-0.0,11,YHR074W,0.0,103,YHR074W,0.0,38
35,YOL049W,0.0030478769876245,111,YER082C,-0.0,138,YHR074W,0.0,122,YKL202W,0.2734598956963694,145,YIR039C,0.0015888043113842,31,YEL023C,0.0,3,YHR164C,-0.0,101,YER082C,0.0,103,YOR153W,0.0027171588776579,359,YBR074W,0.0,89,YHR164C,0.0,265,YER082C,0.0,81
36,YJR041C,0.00239743885496,48,YHR074W,-0.0,78,YHR074W,0.0,212,YFR016C,0.2723357852576387,143,YEL059W,0.0001938348002609,29,YDL160C,-0.0,575,YHR074W,-0.0,248,YDL160C,-0.0,120,YLR004C,0.0019394425849988,36,YBR074W,-0.0,142,YHR074W,-0.0,103,YER082C,0.0,93
37,YML118W,0.0003715895577906,135,YER082C,0.0,149,YHR074W,-0.0,212,YML118W,0.2690291801197248,135,YFL049W,4.559675682292696e-15,25,YDL160C,-0.0,57,YHR164C,-0.0,263,YDL160C,-0.0,57,YMR160W,0.001640848289147,6,YBR074W,0.0,142,YDL160C,-0.0,521,YER082C,-0.0,93
38,YAL054C,7.654859256755194e-15,109,YER082C,-0.0,149,YHR074W,-0.0,128,YMR124W,0.2646343388172755,143,YER187W,2.464371299618997e-15,33,YBR259W,0.0,55,YHR164C,0.0,101,YDL160C,-0.0,71,YOR361C,1.240131286599938e-14,21,YBR074W,0.0,149,YDL160C,0.0,557,YER082C,0.0,97
39,YLR436C,5.9436422757405874e-15,90,YHR074W,0.0,38,YHR074W,-0.0,149,YHR094C,0.248093270580527,275,YIL058W,1.8351718590940783e-15,17,YBR259W,-0.0,55,YHR164C,0.0,107,YBR259W,0.0,51,YOR370C,9.068060017974114e-15,121,YBR074W,-0.0,149,YDL160C,-0.0,557,YER082C,-0.0,97
40,YML013W,4.501196712655773e-15,76,YER082C,0.0,71,YEL023C,0.0,3,YLR289W,0.2226300181151929,38,YJL185C,1.0501872029450372e-15,46,YBR259W,0.0,59,YHR164C,-0.0,107,YBR074W,-0.0,181,YFL019C,8.754532592685707e-15,40,YBR074W,0.0,164,YDL160C,-0.0,575,YER082C,0.0,103
41,YPR008W,3.514900172620494e-15,281,YER082C,-0.0,27,YER082C,-0.0,103,YHR131C,0.1877340480969601,209,YFR009W,6.537173429388903e-16,71,YBR259W,-0.0,59,YHR164C,-0.0,236,YBR074W,-0.0,183,YLR039C,8.609696381657138e-15,59,YBR074W,-0.0,164,YDL160C,0.0,575,YER082C,-0.0,103
42,YFL049W,3.062390875864774e-15,25,YER082C,0.0,50,YER082C,0.0,149,YAL067C,0.1823686142451017,112,YDR403W,5.313221191170515e-16,143,YBR259W,0.0,60,YHR164C,-0.0,291,YBR074W,0.0,183,YKR066C,4.518112449953313e-15,12,YBR074W,0.0,181,YER082C,0.0,27,YER082C,0.0,138
43,YGR214W,2.765286897173377e-15,100,YER082C,0.0,27,YER082C,0.0,138,YIL031W,0.1805290700577163,241,YKR045C,2.845112502848468e-16,117,YBR259W,-0.0,60,YHR074W,-0.0,173,YBR259W,0.0,11,YMR032W,4.403910363953505e-15,64,YBR074W,-0.0,181,YER082C,-0.0,27,YER082C,-0.0,138
44,YOR195W,2.581652249888727e-15,9,YBR259W,0.0,55,YDL160C,0.0,171,YFL021W,0.1773022066798126,29,YLL035W,1.4112088121452875e-16,170,YBR259W,0.0,61,YHR164C,-0.0,265,YBR259W,-0.0,11,YMR301C,2.6849738600545127e-15,6,YBR074W,-0.0,183,YER082C,-0.0,50,YER082C,0.0,149
45,YLL035W,2.234413952563372e-15,170,YBR259W,-0.0,55,YDL160C,-0.0,171,YIL120W,0.1732818251737267,5,YKR047W,1.1264912447826424e-16,37,YBR259W,-0.0,61,YHR164C,0.0,265,YBR259W,0.0,22,YGL049C,1.2307299142659233e-15,241,YBR074W,0.0,183,YER082C,0.0,50,YER082C,-0.0,149
46,YDR205W,3.608834842682652e-16,139,YBR259W,0.0,60,YDL160C,0.0,179,YOL105C,0.1655959011913902,539,YDL167C,1.0017170243475743e-16,31,YBR259W,-0.0,68,YHR164C,0.0,263,YBR259W,-0.0,22,YOR182C,1.160930326230632e-15,34,YBR074W,-0.0,194,YER082C,-0.0,71,YHR074W,-0.0,2
47,YEL069C,1.6167029728248804e-16,69,YBR259W,-0.0,60,YDL160C,-0.0,179,YOL098C,0.1553597899052704,281,YKR045C,5.3436123149945853e-17,129,YBR259W,0.0,68,YHR164C,0.0,236,YBR259W,0.0,33,YOR054C,1.7668793257754012e-16,395,YBR074W,0.0,194,YER082C,0.0,71,YHR074W,0.0,2
48,YJL100W,1.0744914921580255e-16,49,YBR259W,0.0,61,YDL160C,0.0,191,YOL121C,0.1541924496038345,50,YDR128W,2.8706640794066546e-17,68,YDL160C,0.0,40,YHR074W,-0.0,122,YBR259W,-0.0,33,YOR363C,7.859016816741007e-17,217,YBR259W,0.0,11,YER082C,0.0,78,YHR074W,-0.0,38
49,YOR353C,3.407892247967339e-17,199,YBR259W,-0.0,61,YDL160C,-0.0,191,YNL206C,0.1523274505121169,194,YDR088C,6.775350949943085e-19,22,YDL160C,-0.0,40,YHR074W,0.0,128,YBR259W,-0.0,38,YMR070W,3.773023560249555e-17,47,YBR259W,0.0,60,YER082C,-0.0,78,YHR074W,-0.0,173
