,SM300-Efficiency_filenames,SM300-Efficiency_importance,SM300-Efficiency_original_index,SM300-Rate_filenames,SM300-Rate_importance,SM300-Rate_original_index,SM300-Lag_filenames,SM300-Lag_importance,SM300-Lag_original_index,SM300-AUC_filenames,SM300-AUC_importance,SM300-AUC_original_index,SM60-Efficiency_filenames,SM60-Efficiency_importance,SM60-Efficiency_original_index,SM60-Rate_filenames,SM60-Rate_importance,SM60-Rate_original_index,SM60-Lag_filenames,SM60-Lag_importance,SM60-Lag_original_index,SM60-AUC_filenames,SM60-AUC_importance,SM60-AUC_original_index,Ratio-Efficiency_filenames,Ratio-Efficiency_importance,Ratio-Efficiency_original_index,Ratio-Rate_filenames,Ratio-Rate_importance,Ratio-Rate_original_index,Ratio-Lag_filenames,Ratio-Lag_importance,Ratio-Lag_original_index,Ratio-AUC_filenames,Ratio-AUC_importance,Ratio-AUC_original_index
12,YLR127C,0.00092098063503,165,YKL147C,0.0013279349398934,150,YIL119C,0.0017111933240389,4,YNL132W,0.0010760561271154,86,YIL058W,0.0017658976123911,17,YHL014C,0.0009317821250705,41,YCR042C,0.0018379867799246,483,YMR020W,0.0010237593952199,79,YNR066C,0.0017808392039823,109,YOL125W,0.0014311382297813,40,YMR259C,0.0015705637925448,38,YIL121W,0.0012471092444149,94
13,YML017W,0.0009204683290182,110,YLR234W,0.0013062780329202,59,YDR150W,0.0017020638644569,2054,YER075C,0.0010147678534529,237,YJR119C,0.0017445225171625,15,YIL162W,0.0009246259092765,53,YIL134W,0.0018359040504469,62,YOR188W,0.0010075427240609,151,YPL105C,0.0016791624707516,125,YGL133W,0.0014185201625216,57,YAR002W,0.0015403657492512,62,YHR073W,0.0012232379216189,105
14,YLR258W,0.0008918253812344,104,YKL014C,0.001299739024259,551,YDR416W,0.0016117560397104,256,YBR212W,0.0010140048205325,77,YJL083W,0.0017121623056032,38,YGR052W,0.00090935634355,8,YFL062W,0.0018327339397785,47,YBR033W,0.0010016130285624,45,YOR140W,0.001660954930459,139,YOL084W,0.0014165040204881,63,YMR173W,0.0014658046743463,627,YDR145W,0.0012205649208146,239
15,YOL104C,0.0008880964693608,35,YKR019C,0.0012677777211205,30,YER096W,0.0016053213823718,87,YDL203C,0.0010077609636197,104,YOR054C,0.0016906764304221,339,YLR362W,0.0009060740906502,38,YPL258C,0.0018200377710253,22,YBR033W,0.0009813777203304,45,YLL057C,0.0016236317092881,7,YNL285W,0.0013732200069931,28,YMR259C,0.0014651353433897,38,YGL262W,0.0012034705906687,40
16,YIR028W,0.0008863027672426,32,YOL098C,0.0012463319100269,281,YDR345C,0.0016048652757834,313,YGL081W,0.0009859271816229,80,YKR029C,0.0016889755667188,134,YLR234W,0.0009025106374583,69,YDR485C,0.001751385147156,121,YNL294C,0.0009802178455833,182,YJL132W,0.0015927776295685,111,YLR026C,0.0013426015455912,22,YML056C,0.0014177562233584,155,YJR162C,0.0011793245241396,5
17,YGR162W,0.0008619970585734,62,YOL064C,0.001220068401738,92,YNR062C,0.0015945542026567,59,YBR156C,0.0009842933209179,175,YMR014W,0.0016799570496928,74,YHR030C,0.0008987764952202,488,YDL220C,0.0017496022908049,193,YOR082C,0.0009235190609612,54,YOR139C,0.0014915552973044,77,YLR095C,0.0013407646627089,294,YOL089C,0.0014146525459104,286,YGL141W,0.0011701769864393,80
18,YDR150W,0.0008568262868411,575,YKL182W,0.0012030780735431,16,YLR182W,0.0015710270392469,366,YDR359C,0.0009825627642176,45,YOR140W,0.0016465219042764,141,YPL249C,0.0008779900810534,169,YNR059W,0.0017442169396274,88,YDL124W,0.0009194582252806,50,YDR306C,0.0014614678615459,244,YLR319C,0.0012920231815958,37,YGL201C,0.0013730968714248,158,YDR011W,0.0011528007433774,109
19,YNR065C,0.0008429008448796,207,YML116W,0.0011732180732531,145,YGR140W,0.0015485509432565,198,YLR219W,0.0009697434892122,130,YHR158C,0.0016242740586387,64,YGL110C,0.0008740620060635,37,YER075C,0.0017302462067176,12,YJL213W,0.0008956622498778,52,YGR071C,0.0014375541891841,158,YOR053W,0.0012502412942482,87,YOR207C,0.0013300976835393,350,YBL087C,0.001151450457787,134
20,YPR018W,0.0008258796980197,141,YKL175W,0.0011635694912864,74,YNR062C,0.001544855530606,99,YJR119C,0.0009653538868433,15,YKR028W,0.0015917323593869,113,YDR381W,0.0008644352520029,139,YBR132C,0.0017166304388803,13,YNL294C,0.0008813092641928,145,YOR154W,0.0014076537849104,118,YDR341C,0.001218790509394,24,YGL092W,0.001307347155317,389,YKL057C,0.00114516093265,104
21,YMR089C,0.0008254605685936,36,YER090W,0.0011549988153894,49,YNL018C,0.0015206180452023,98,YDR169C,0.0009585649122768,221,YCR084C,0.0015791141986943,26,YOR129C,0.000841095971123,64,YLR311C,0.0017116624334962,64,YMR173W,0.0008605078151224,295,YNR065C,0.0013905108499773,253,YJL163C,0.0012183328195057,107,YHL008C,0.0012865456839359,607,YLR026C,0.0011284327480777,22
22,YOL098C,0.0008027218118583,354,YOL089C,0.0011501849106883,286,YBL088C,0.0015030353536501,476,YBR212W,0.000942495656724,77,YNL297C,0.001518728521586,140,YER111C,0.0008407652043433,455,YPL184C,0.0017034893306837,125,YMR020W,0.0008411512130286,79,YHL030W,0.0013858329788925,461,YJL214W,0.0012157047145883,66,YBR179C,0.0012857756304089,104,YJL219W,0.0011219759727988,167
23,YML054C,0.0007963423379471,87,YMR092C,0.0011434650589353,35,YLL012W,0.00147473781795,71,YHR004C,0.0009257814472939,108,YKL174C,0.0015019772258211,191,YLR311C,0.0008165906083222,1,YIR019C,0.0016683487293561,76,YGL163C,0.0008372385654863,265,YKL208W,0.0013837434503692,52,YLR357W,0.00120709751088,152,YGL057C,0.001279060586835,17,YJL062W,0.0010693423648194,308
24,YKL165C,0.0007858244258526,4,YHR056C,0.0011108490199229,121,YKR015C,0.0014644157683827,11,YLR084C,0.0009148771370119,146,YBR150C,0.0014964245802776,647,YIL059C,0.000806768496595,84,YIL047C,0.0016626147476233,78,YJL185C,0.0008081107506709,46,YCL063W,0.0013108921367675,180,YBR246W,0.0011903196388903,10,YGL207W,0.0012737045747239,92,YPL257W,0.0010336454851989,119
25,YHR165C,0.0007842029405853,12,YDL218W,0.0010872129582455,18,YMR031C,0.0014476323618363,68,YLR278C,0.0009115640884057,367,YMR020W,0.0014861943985063,79,YML013W,0.0007975190568409,25,YDR173C,0.0016420237502011,370,YDR497C,0.0008032565365093,34,YOR140W,0.0012848051395736,37,YJL020C,0.001182627099628,658,YBR297W,0.0012729187865894,110,YEL059W,0.001028276866723,51
26,YOL064C,0.0007779972099961,92,YOL089C,0.0010837776794313,286,YDL079C,0.0014339259331024,162,YDL124W,0.0009022648832887,23,YBR103W,0.0014848912571126,32,YCR037C,0.0007771552614382,121,YLR028C,0.0016275650504853,64,YIL026C,0.0007967956368254,13,YHR102W,0.0012838539498574,227,YMR173W,0.0011804895485956,649,YGL083W,0.0012723694459973,107,YGL249W,0.0010274679346006,215
27,YCR037C,0.0007736584452584,121,YPL095C,0.001072485457251,35,YEL060C,0.0014268576520531,119,YJR084W,0.0008822155396208,16,YLR361C,0.0014652679630261,6,YOR104W,0.0007759851499577,65,YCR106W,0.0016186432946946,80,YNL034W,0.000787931162671,159,YER078C,0.001280239315229,103,YJL207C,0.0011787280828016,320,YMR173W,0.0012662898746939,680,YMR204C,0.0010108019325266,26
28,YLR113W,0.0007695453774946,73,YDR081C,0.001057817503926,376,YGL049C,0.0014253580139306,158,YJR119C,0.0008631831107243,15,YHL047C,0.0014647771008305,149,YDR150W,0.0007549565977887,687,YMR277W,0.0016041793200807,137,YCR079W,0.0007877770161988,59,YFR055W,0.0012677883670409,323,YPL195W,0.0011596051832263,28,YDL211C,0.00124364713087,84,YJL019W,0.0009838201188915,368
29,YPR008W,0.000769015125835,122,YDR138W,0.0010394976338811,146,YBL018C,0.0014230904619115,56,YPL042C,0.0008616646808449,72,YKR058W,0.00146180725846,93,YIL059C,0.0007536939939082,84,YEL023C,0.0016006149529279,32,YKL178C,0.0007812557170141,140,YMR190C,0.0012647291336071,211,YHL048W,0.001156550759106,20,YEL020C,0.0012411465405267,93,YJL207C,0.0009753883904199,320
30,YDL027C,0.0007653914645219,52,YKR028W,0.0010340400795924,148,YLR263W,0.0014125154364891,38,YML097C,0.0008565189354497,69,YLR311C,0.0014498435982057,1,YGR023W,0.000745562052637,329,YLR011W,0.0015995888548651,38,YDL027C,0.000777257670964,52,YEL059W,0.0012552390973682,49,YPR190C,0.0011554312153226,121,YLR187W,0.0012368880476309,331,YML120C,0.0009751863171427,134
31,YDL124W,0.0007593883076252,23,YDR425W,0.0010180905291142,99,YNL316C,0.0013995813974072,21,YDR205W,0.0008473798702246,158,YLR138W,0.0014355664627822,188,YDL145C,0.0007453965389702,14,YGR086C,0.0015939383856572,143,YJL020C,0.0007738309167313,643,YKR021W,0.0012391663383959,284,YPR185W,0.0011543238062115,77,YIL159W,0.0012323918312175,291,YGL244W,0.0009700275478731,222
32,YFL036W,0.0007471344925497,103,YNL188W,0.0010175716075929,41,YDR183W,0.0013578848195387,56,YMR224C,0.0008462204596757,11,YHR131C,0.0014159056961148,95,YOL064C,0.0007449928324264,92,YFR015C,0.0015358078426563,86,YKR022C,0.0007705745756912,4,YER068W,0.0012378720745481,128,YPL095C,0.0011474335605477,64,YOR303W,0.0012299121637446,38,YFR030W,0.0009663237311476,336
33,YGR127W,0.0007433378053395,112,YNL130C,0.0010122507265257,54,YGL025C,0.0013566815089166,100,YLR260W,0.0008448268855821,109,YKR058W,0.0014124600827647,93,YNL315C,0.0007280171788333,8,YDL058W,0.0015305951131764,319,YPL257W,0.000768839162463,119,YDR057W,0.0012239754550836,47,YLR205C,0.001133113774581,93,YKL217W,0.0012285741807909,196,YDL227C,0.0009633431161806,65
34,YDR223W,0.0007386974870359,127,YOL105C,0.0010036975714148,35,YMR299C,0.0013555665369719,43,YOR309C,0.0008441046634812,138,YDL048C,0.0014124342748123,91,YHR077C,0.0007086708458084,31,YDL138W,0.0015198835770821,60,YHR077C,0.0007673590287238,31,YGR271W,0.0012214176863344,17,YLL035W,0.0011239216345239,46,YDL037C,0.0011878411246349,107,YNR065C,0.0009596805133763,253
35,YKL048C,0.0007327249664963,90,YGL051W,0.001001505672677,72,YOR040W,0.0013360038309014,62,YGR089W,0.0008434381104153,99,YAL065C,0.0013834987370856,29,YGR249W,0.0007067458121605,91,YPR117W,0.0015143947284825,316,YJR119C,0.0007485355075274,15,YGR072W,0.0012203604093312,49,YGL084C,0.0011230689784952,63,YFL042C,0.0011867308392045,168,YFL063W,0.0009410607414083,2
36,YDR188W,0.0007254789119965,122,YER184C,0.0009986539619018,286,YDR444W,0.0013320811962724,146,YDL027C,0.0008342081661836,52,YOR117W,0.0013783242895852,32,YJR116W,0.000704904400791,91,YMR031C,0.0015127655870118,54,YAL065C,0.0007425728023039,31,YER013W,0.0012158575431615,11,YMR023C,0.0011046670259021,13,YDL114W,0.001179982104376,79,YLR247C,0.0009394657897889,111
37,YGL105W,0.000718054986353,117,YDR205W,0.0009925552353298,150,YDL190C,0.0013314226159458,140,YOL140W,0.0008175603189354,31,YIL058W,0.0013679109449067,44,YIL058W,0.0006930072237199,18,YPR194C,0.0015112525183777,184,YDR028C,0.000729197936408,79,YHR202W,0.0011934303692566,3,YHR190W,0.0011025076654942,340,YDL210W,0.0011635858849996,97,YIL162W,0.0009322848286306,246
38,YER153C,0.000705532783344,17,YDR483W,0.0009913789465856,136,YHR094C,0.0013244992447222,73,YEL061C,0.0008167693329386,80,YOR267C,0.0013514686263713,232,YJL180C,0.0006920611171913,23,YPR180W,0.0015049215978024,4,YIL058W,0.0007241231736757,17,YBR067C,0.0011847986784793,32,YFR006W,0.0010745001200822,63,YMR026C,0.001155294073914,7,YGL244W,0.000923187119918,164
39,YLR127C,0.0007022604203599,233,YPL249C,0.0009857425988467,169,YKR061W,0.0013153890421451,43,YNL034W,0.0008099496539927,159,YOR241W,0.0013324891251309,24,YIL058W,0.000688354130182,42,YNL161W,0.00150009646057,632,YOR175C,0.0007224410416065,93,YGL141W,0.0011718500887732,80,YPR186C,0.0010585027871651,39,YKL219W,0.0011483395708068,66,YGR083C,0.0009171662978841,85
40,YOL156W,0.0006948936325708,71,YKR015C,0.0009782507642812,178,YLR278C,0.0013077569285968,122,YEL023C,0.000809320155701,116,YDR389W,0.0013318079297872,83,YPR029C,0.0006872255716465,125,YJR137C,0.0014981048822201,163,YKR092C,0.0007199158529548,281,YNL273W,0.0011717524070486,111,YGR295C,0.0010509296729776,67,YDR543C,0.0011457403322894,3,YKL171W,0.0009167858266856,90
41,YEL053C,0.0006918942335051,172,YNR011C,0.0009776165804691,11,YKL222C,0.0013002859339207,178,YIL036W,0.00080280241801,79,YNL257C,0.0013146044321536,22,YOL055C,0.0006827824792067,38,YGL114W,0.0014958788365353,19,YAL028W,0.0007119579221852,143,YPL105C,0.0011717107132263,73,YAL056W,0.0010352548200092,187,YBR179C,0.0011453859240131,167,YPR190C,0.0009044523711668,121
42,YDR483W,0.0006805358051207,136,YKR069W,0.0009758101692596,5,YFR038W,0.0012993671481803,63,YFR009W,0.0007880307573704,71,YER073W,0.001300871209563,38,YAL060W,0.0006767953272326,179,YJL186W,0.0014732749694446,158,YJR127C,0.0007057370947951,220,YLR166C,0.0011514973368484,29,YJR036C,0.0010317843034402,15,YDR376W,0.0011354165492756,182,YDR011W,0.0009023598417935,109
43,YLR127C,0.0006787749977967,233,YDR150W,0.0009534285894939,1073,YAL051W,0.0012955942729884,111,YBR212W,0.0007870185331711,83,YBR102C,0.0012912229763606,24,YBR220C,0.0006688867391752,14,YJR098C,0.0014714472392674,449,YAL065C,0.0007055951116371,29,YEL062W,0.0011452819753441,70,YPL054W,0.0010223943591333,43,YBR163W,0.0010936098985406,33,YKR056W,0.0009012610002283,56
44,YGR188C,0.000677581320673,57,YPL040C,0.0009442379826225,368,YPL167C,0.0012954519544844,92,YGR083C,0.0007864915766143,128,YGL197W,0.0012897088943191,778,YCL073C,0.0006683953550865,384,YDL106C,0.0014589112866749,69,YBL020W,0.0006990322565266,17,YKR067W,0.0011420513705136,26,YGR061C,0.0010207355239342,277,YIR019C,0.0010883811030166,38,YCL045C,0.0008727729200509,122
45,YDL164C,0.0006761434240023,81,YOR267C,0.000933481741415,220,YPL184C,0.0012753363294078,108,YDL203C,0.0007864390856857,104,YFL019C,0.0012890227540812,40,YGL180W,0.0006662311116496,146,YMR173W,0.0014583410324271,269,YMR190C,0.0006983979986883,217,YDR191W,0.0011409910973335,6,YER186C,0.0010174474966947,84,YLR256W,0.001078826229106,275,YIL102C,0.0008650106343937,1
46,YOR241W,0.0006760916354963,30,YGR065C,0.0009283553998902,199,YOL015W,0.0012702684668253,38,YIL120W,0.0007856264378029,5,YML109W,0.0012888066210172,122,YJR004C,0.0006578773303274,43,YPR118W,0.001457454851907,52,YDL154W,0.0006953549270817,152,YOR082C,0.0011373132389259,52,YIL058W,0.0010120688583431,15,YIL036W,0.0010703440237476,93,YNR065C,0.0008640285201623,253
47,YPL020C,0.0006723134515001,95,YLR253W,0.0009279556919558,270,YJR137C,0.0012650262023731,118,YKL165C,0.0007830756325815,4,YDL035C,0.0012798799071978,334,YDR296W,0.0006562104710479,50,YKL209C,0.001450121584722,218,YOR073W,0.0006938500945328,66,YMR128W,0.0011362036153107,122,YGR145W,0.0010075729118145,167,YPL257W,0.00105931432168,119,YIL059C,0.0008608374531899,46
48,YNL183C,0.0006696498736913,134,YLR367W,0.0009196547850914,227,YMR297W,0.0012625294661192,64,YBR212W,0.0007700117519362,78,YPL164C,0.0012633350525258,9,YNL257C,0.0006526995239843,135,YLR335W,0.0014476988940059,160,YNR051C,0.0006921810786253,118,YGL150C,0.0011239258467824,564,YDR543C,0.0009996232136348,6,YDL238C,0.0010580410766798,177,YOL155C,0.0008420347291827,70
49,YLR258W,0.0006695706256579,104,YLR258W,0.0009183042627367,104,YMR273C,0.0012594817053295,653,YCR089W,0.0007664618720537,176,YJL209W,0.0012559121955071,96,YDR543C,0.0006517224883991,2,YEL041W,0.0014467158878754,72,YOL144W,0.0006913271106967,596,YHR215W,0.0011233111605217,671,YOL098C,0.0009995805893639,332,YPR183W,0.0010535160187514,29,YGL206C,0.0008408115428998,221
